record_id,dataset,mix_id,mix_family,ref,temp_source,curing_type,curing_C,WC,cement,fly_ash,SCM_other,binder,Sa,RH,age_day,time_h,M_NS,t_eq,DD,f_c,fck,peakT,peak_day,maturity_provisional
112,lit119,LIT_wc55_C205_G205_F0,LIT_wc55_C205_G205_F0,Ryu et al. 2024,ambient,,20.0,0.55,205.0,0.0,205.0,410.0,49.0,95.0,3.3350000000000004,80.04,2401.2000000000003,80.04,66.7,13.0,,,,False
113,lit119,LIT_wc55_C205_G205_F0,LIT_wc55_C205_G205_F0,Ryu et al. 2024,ambient,,20.0,0.55,205.0,0.0,205.0,410.0,49.0,95.0,4.875,117.0,3510.0,117.0,97.5,15.3,,,,False
114,lit119,LIT_wc55_C205_G205_F0,LIT_wc55_C205_G205_F0,Ryu et al. 2024,ambient,,20.0,0.55,205.0,0.0,205.0,410.0,49.0,95.0,11.174999999999999,268.2,8046.0,268.2,223.5,19.8,,,,False
115,lit119,LIT_wc55_C205_G205_F0,LIT_wc55_C205_G205_F0,Ryu et al. 2024,ambient,,20.0,0.55,205.0,0.0,205.0,410.0,49.0,95.0,44.72,1073.28,32198.399999999998,1073.28,894.4,30.3,,,,False
116,lit119,LIT_wc55_C349_G0_F62,LIT_wc55_C349_G0_F62,Ryu et al. 2024,ambient,,20.0,0.55,349.0,62.0,0.0,411.0,49.0,95.0,1.7249999999999999,41.4,1242.0,41.4,34.5,8.3,,,,False
117,lit119,LIT_wc55_C349_G0_F62,LIT_wc55_C349_G0_F62,Ryu et al. 2024,ambient,,20.0,0.55,349.0,62.0,0.0,411.0,49.0,95.0,3.295,79.08,2372.4,79.08,65.89999999999999,12.7,,,,False
118,lit119,LIT_wc55_C349_G0_F62,LIT_wc55_C349_G0_F62,Ryu et al. 2024,ambient,,20.0,0.55,349.0,62.0,0.0,411.0,49.0,95.0,4.86,116.64,3499.2,116.64,97.2,14.4,,,,False
119,lit119,LIT_wc55_C349_G0_F62,LIT_wc55_C349_G0_F62,Ryu et al. 2024,ambient,,20.0,0.55,349.0,62.0,0.0,411.0,49.0,95.0,11.49,275.76,8272.8,275.76,229.79999999999998,19.7,,,,False
120,lit119,LIT_wc55_C349_G0_F62,LIT_wc55_C349_G0_F62,Ryu et al. 2024,ambient,,20.0,0.55,349.0,62.0,0.0,411.0,49.0,95.0,44.94,1078.56,32356.8,1078.56,898.7999999999998,33.6,,,,False
121,lit119,LIT_wc55_C287_G0_F123,LIT_wc55_C287_G0_F123,Ryu et al. 2024,ambient,,20.0,0.55,287.0,123.0,0.0,410.0,49.0,95.0,1.74,41.76,1252.8,41.76,34.8,5.4,,,,False
122,lit119,LIT_wc55_C287_G0_F123,LIT_wc55_C287_G0_F123,Ryu et al. 2024,ambient,,20.0,0.55,287.0,123.0,0.0,410.0,49.0,95.0,3.315,79.56,2386.8,79.56,66.3,9.3,,,,False
123,lit119,LIT_wc55_C287_G0_F123,LIT_wc55_C287_G0_F123,Ryu et al. 2024,ambient,,20.0,0.55,287.0,123.0,0.0,410.0,49.0,95.0,4.89,117.36,3520.8,117.36,97.8,11.6,,,,False
124,lit119,LIT_wc55_C287_G0_F123,LIT_wc55_C287_G0_F123,Ryu et al. 2024,ambient,,20.0,0.55,287.0,123.0,0.0,410.0,49.0,95.0,11.545,277.08,8312.4,277.08,230.89999999999998,17.2,,,,False
125,lit119,LIT_wc55_C287_G0_F123,LIT_wc55_C287_G0_F123,Ryu et al. 2024,ambient,,20.0,0.55,287.0,123.0,0.0,410.0,49.0,95.0,45.025,1080.6,32417.999999999996,1080.6,900.5,29.7,,,,False
126,lit119,LIT_wc50_C330_G0_F0,LIT_wc50_C330_G0_F0,Ryu et al. 2024,ambient,,40.0,0.5,330.0,0.0,0.0,330.0,50.0,95.0,1.2725,30.54,1527.0,83.3187631141914,50.9,10.4,,,,False
127,lit119,LIT_wc50_C330_G0_F0,LIT_wc50_C330_G0_F0,Ryu et al. 2024,ambient,,40.0,0.5,330.0,0.0,0.0,330.0,50.0,95.0,2.5325,60.78,3039.0,165.81907079504103,101.3,12.8,,,,False
128,lit119,LIT_wc50_C330_G0_F0,LIT_wc50_C330_G0_F0,Ryu et al. 2024,ambient,,40.0,0.5,330.0,0.0,0.0,330.0,50.0,95.0,3.795,91.08,4554.0,248.483069562559,151.79999999999998,15.4,,,,False
129,lit119,LIT_wc50_C330_G0_F0,LIT_wc50_C330_G0_F0,Ryu et al. 2024,ambient,,40.0,0.5,330.0,0.0,0.0,330.0,50.0,95.0,5.055,121.32,6066.0,330.98337724340865,202.19999999999996,17.0,,,,False
130,lit119,LIT_wc50_C330_G0_F0,LIT_wc50_C330_G0_F0,Ryu et al. 2024,ambient,,40.0,0.5,330.0,0.0,0.0,330.0,50.0,95.0,17.695,424.68,21234.0,1158.6055114385986,707.8000000000001,20.7,,,,False
131,lit119,LIT_wc45_C370_G0_F0,LIT_wc45_C370_G0_F0,Ryu et al. 2024,ambient,,40.0,0.45,370.0,0.0,0.0,370.0,49.5,95.0,1.27,30.48,1524.0,83.15507202752305,50.800000000000004,12.5,,,,False
132,lit119,LIT_wc45_C370_G0_F0,LIT_wc45_C370_G0_F0,Ryu et al. 2024,ambient,,40.0,0.45,370.0,0.0,0.0,370.0,49.5,95.0,2.3575,56.58,2829.0,154.36069472825636,94.3,16.0,,,,False
133,lit119,LIT_wc45_C370_G0_F0,LIT_wc45_C370_G0_F0,Ryu et al. 2024,ambient,,40.0,0.45,370.0,0.0,0.0,370.0,49.5,95.0,3.485,83.64,4182.0,228.1853748156833,139.4,18.4,,,,False
134,lit119,LIT_wc45_C370_G0_F0,LIT_wc45_C370_G0_F0,Ryu et al. 2024,ambient,,40.0,0.45,370.0,0.0,0.0,370.0,49.5,95.0,4.63,111.12,5556.0,303.1558925097887,185.20000000000002,20.6,,,,False
135,lit119,LIT_wc45_C370_G0_F0,LIT_wc45_C370_G0_F0,Ryu et al. 2024,ambient,,40.0,0.45,370.0,0.0,0.0,370.0,49.5,95.0,17.21,413.04,20652.0,1126.8494406249383,688.4000000000001,25.5,,,,False
136,lit119,LIT_wc41_C410_G0_F0,LIT_wc41_C410_G0_F0,Ryu et al. 2024,ambient,,40.0,0.41,410.0,0.0,0.0,410.0,49.0,95.0,1.3399999999999999,32.16,1607.9999999999998,87.7384224542369,53.599999999999994,15.7,,,,False
137,lit119,LIT_wc41_C410_G0_F0,LIT_wc41_C410_G0_F0,Ryu et al. 2024,ambient,,40.0,0.41,410.0,0.0,0.0,410.0,49.0,95.0,2.6125000000000003,62.7,3135.0,171.0571855684283,104.5,20.2,,,,False
138,lit119,LIT_wc41_C410_G0_F0,LIT_wc41_C410_G0_F0,Ryu et al. 2024,ambient,,40.0,0.41,410.0,0.0,0.0,410.0,49.0,95.0,3.8800000000000003,93.12,4656.0,254.048566509283,155.20000000000002,22.3,,,,False
139,lit119,LIT_wc41_C410_G0_F0,LIT_wc41_C410_G0_F0,Ryu et al. 2024,ambient,,40.0,0.41,410.0,0.0,0.0,410.0,49.0,95.0,5.1425,123.42,6171.0,336.712565276801,205.70000000000002,24.0,,,,False
140,lit119,LIT_wc41_C410_G0_F0,LIT_wc41_C410_G0_F0,Ryu et al. 2024,ambient,,40.0,0.41,410.0,0.0,0.0,410.0,49.0,95.0,17.8325,427.98,21399.0,1167.608521205358,713.3000000000001,34.8,,,,False
141,lit119,LIT_wc55_C308_G103_F0,LIT_wc55_C308_G103_F0,Ryu et al. 2024,ambient,,40.0,0.55,308.0,0.0,103.0,411.0,49.0,95.0,1.425,34.2,1710.0000000000002,93.30391940096091,57.0,16.6,,,,False
142,lit119,LIT_wc55_C308_G103_F0,LIT_wc55_C308_G103_F0,Ryu et al. 2024,ambient,,40.0,0.55,308.0,0.0,103.0,411.0,49.0,95.0,2.8375,68.1,3404.9999999999995,185.78938336858002,113.5,20.1,,,,False
143,lit119,LIT_wc55_C308_G103_F0,LIT_wc55_C308_G103_F0,Ryu et al. 2024,ambient,,40.0,0.55,308.0,0.0,103.0,411.0,49.0,95.0,4.25,102.0,5100.0,278.2748473361992,170.0,23.9,,,,False
144,lit119,LIT_wc55_C308_G103_F0,LIT_wc55_C308_G103_F0,Ryu et al. 2024,ambient,,40.0,0.55,308.0,0.0,103.0,411.0,49.0,95.0,5.66,135.84,6792.0,370.59662021714996,226.4,23.3,,,,False
145,lit119,LIT_wc55_C308_G103_F0,LIT_wc55_C308_G103_F0,Ryu et al. 2024,ambient,,40.0,0.55,308.0,0.0,103.0,411.0,49.0,95.0,19.8175,475.62,23781.0,1297.5792440200298,792.6999999999999,29.6,,,,False
146,lit119,LIT_wc55_C205_G205_F0,LIT_wc55_C205_G205_F0,Ryu et al. 2024,ambient,,40.0,0.55,205.0,0.0,205.0,410.0,49.0,95.0,1.335,32.04,1602.0,87.41104028090021,53.4,14.0,,,,False
147,lit119,LIT_wc55_C205_G205_F0,LIT_wc55_C205_G205_F0,Ryu et al. 2024,ambient,,40.0,0.55,205.0,0.0,205.0,410.0,49.0,95.0,2.6075,62.58,3129.0,170.7298033950916,104.3,16.3,,,,False
148,lit119,LIT_wc55_C205_G205_F0,LIT_wc55_C205_G205_F0,Ryu et al. 2024,ambient,,40.0,0.55,205.0,0.0,205.0,410.0,49.0,95.0,3.8775,93.06,4653.0,253.88487542261464,155.1,21.3,,,,False
149,lit119,LIT_wc55_C205_G205_F0,LIT_wc55_C205_G205_F0,Ryu et al. 2024,ambient,,40.0,0.55,205.0,0.0,205.0,410.0,49.0,95.0,5.14,123.36,6168.0,336.5488741901326,205.6,21.6,,,,False
150,lit119,LIT_wc55_C205_G205_F0,LIT_wc55_C205_G205_F0,Ryu et al. 2024,ambient,,40.0,0.55,205.0,0.0,205.0,410.0,49.0,95.0,17.8425,428.22,21411.0,1168.2632855520314,713.7000000000002,32.5,,,,False
151,lit119,LIT_wc55_C349_G0_F62,LIT_wc55_C349_G0_F62,Ryu et al. 2024,ambient,,40.0,0.55,349.0,62.0,0.0,411.0,49.0,95.0,1.4349999999999998,34.44,1722.0,93.9586837476343,57.4,13.5,,,,False
152,lit119,LIT_wc55_C349_G0_F62,LIT_wc55_C349_G0_F62,Ryu et al. 2024,ambient,,40.0,0.55,349.0,62.0,0.0,411.0,49.0,95.0,2.7975,67.14,3357.0,183.17032598188638,111.89999999999999,17.5,,,,False
153,lit119,LIT_wc55_C349_G0_F62,LIT_wc55_C349_G0_F62,Ryu et al. 2024,ambient,,40.0,0.55,349.0,62.0,0.0,411.0,49.0,95.0,4.1525,99.66,4983.0,271.8908949561334,166.1,19.0,,,,False
154,lit119,LIT_wc55_C349_G0_F62,LIT_wc55_C349_G0_F62,Ryu et al. 2024,ambient,,40.0,0.55,349.0,62.0,0.0,411.0,49.0,95.0,5.5,132.0,6600.0,360.1203906703754,220.0,20.6,,,,False
155,lit119,LIT_wc55_C349_G0_F62,LIT_wc55_C349_G0_F62,Ryu et al. 2024,ambient,,40.0,0.55,349.0,62.0,0.0,411.0,49.0,95.0,19.080000000000002,457.92,22896.0,1249.2903734528659,763.1999999999999,30.2,,,,False
156,lit119,LIT_wc55_C287_G0_F123,LIT_wc55_C287_G0_F123,Ryu et al. 2024,ambient,,40.0,0.55,287.0,123.0,0.0,410.0,49.0,95.0,1.295,31.08,1554.0,84.79198289420657,51.79999999999999,9.5,,,,False
157,lit119,LIT_wc55_C287_G0_F123,LIT_wc55_C287_G0_F123,Ryu et al. 2024,ambient,,40.0,0.55,287.0,123.0,0.0,410.0,49.0,95.0,2.405,57.72,2886.0,157.47082537495504,96.2,13.6,,,,False
158,lit119,LIT_wc55_C287_G0_F123,LIT_wc55_C287_G0_F123,Ryu et al. 2024,ambient,,40.0,0.55,287.0,123.0,0.0,410.0,49.0,95.0,3.5549999999999997,85.32,4266.0,232.76872524239715,142.2,15.4,,,,False
159,lit119,LIT_wc55_C287_G0_F123,LIT_wc55_C287_G0_F123,Ryu et al. 2024,ambient,,40.0,0.55,287.0,123.0,0.0,410.0,49.0,95.0,4.7225,113.34,5667.0,309.2124627165178,188.9,20.5,,,,False
160,lit119,LIT_wc55_C287_G0_F123,LIT_wc55_C287_G0_F123,Ryu et al. 2024,ambient,,40.0,0.55,287.0,123.0,0.0,410.0,49.0,95.0,17.555,421.32,21066.0,1149.4388105851708,702.1999999999999,26.6,,,,False
161,lit119,LIT_wc34_C394_G0_F0,LIT_wc34_C394_G0_F0,Ryu et al. 2024,ambient,,25.0,0.335,394.0,0.0,0.0,394.0,48.0,60.0,1.0176,24.422400000000003,854.7840000000001,31.78622949966247,25.44,50.0,,,,False
162,lit119,LIT_wc34_C394_G0_F0,LIT_wc34_C394_G0_F0,Ryu et al. 2024,ambient,,60.0,0.335,394.0,0.0,0.0,394.0,48.0,60.0,0.5048333333333334,12.116000000000001,848.1200000000001,79.94166515303831,30.290000000000003,50.0,,,,False
163,lit119,LIT_wc34_C394_G0_F0,LIT_wc34_C394_G0_F0,Ryu et al. 2024,ambient,,70.0,0.335,394.0,0.0,0.0,394.0,48.0,60.0,0.456,10.944,875.5200000000001,108.04247424387368,31.92,50.0,,,,False
164,lit119,LIT_wc34_C394_G0_F0,LIT_wc34_C394_G0_F0,Ryu et al. 2024,ambient,,80.0,0.335,394.0,0.0,0.0,394.0,48.0,60.0,0.43650000000000005,10.476,942.84,151.2541779923124,34.92,50.0,,,,False
165,lit119,LIT_wc32_C418_G0_F0,LIT_wc32_C418_G0_F0,Ryu et al. 2024,ambient,,25.0,0.321,418.0,0.0,0.0,418.0,45.0,60.0,1.0576,25.382400000000004,888.3840000000001,33.03568820641021,26.44,60.0,,,,False
166,lit119,LIT_wc32_C418_G0_F0,LIT_wc32_C418_G0_F0,Ryu et al. 2024,ambient,,60.0,0.321,418.0,0.0,0.0,418.0,45.0,60.0,0.5665,13.596,951.72,89.70674145103241,33.99,60.0,,,,False
167,lit119,LIT_wc32_C418_G0_F0,LIT_wc32_C418_G0_F0,Ryu et al. 2024,ambient,,70.0,0.321,418.0,0.0,0.0,418.0,45.0,60.0,0.4968571428571429,11.92457142857143,953.9657142857143,117.72297162286738,34.78,60.0,,,,False
168,lit119,LIT_wc32_C418_G0_F0,LIT_wc32_C418_G0_F0,Ryu et al. 2024,ambient,,80.0,0.321,418.0,0.0,0.0,418.0,45.0,60.0,0.4672500000000001,11.214000000000002,1009.2600000000002,161.9095410467537,37.38,60.0,,,,False
169,lit119,LIT_wc83_C289_G0_F0,LIT_wc83_C289_G0_F0,Ryu et al. 2024,ambient,,12.0,0.83,289.0,0.0,0.0,289.0,0.5,100.0,0.5416666666666666,13.0,286.0,8.36515081767315,6.5,12.19,,,,False
170,lit119,LIT_wc83_C289_G0_F0,LIT_wc83_C289_G0_F0,Ryu et al. 2024,ambient,,12.0,0.83,289.0,0.0,0.0,289.0,0.5,80.0,1.2083333333333333,29.0,638.0,18.660721054809333,14.5,10.45,,,,False
171,lit119,LIT_wc83_C289_G0_F0,LIT_wc83_C289_G0_F0,Ryu et al. 2024,ambient,,27.0,0.83,289.0,0.0,0.0,289.0,0.5,100.0,0.3020833333333333,7.25,268.25,10.459267699712752,8.15625,12.86,,,,False
172,lit119,LIT_wc83_C289_G0_F0,LIT_wc83_C289_G0_F0,Ryu et al. 2024,ambient,,27.0,0.83,289.0,0.0,0.0,289.0,0.5,70.0,0.4166666666666667,10.0,370.0,14.42657613753483,11.25,13.91,,,,False
173,lit119,LIT_wc83_C289_G0_F0,LIT_wc83_C289_G0_F0,Ryu et al. 2024,ambient,,40.0,0.83,289.0,0.0,0.0,289.0,0.5,100.0,0.20833333333333334,5.0,250.0,13.64092388902937,8.333333333333334,14.97,,,,False
174,lit119,LIT_wc83_C289_G0_F0,LIT_wc83_C289_G0_F0,Ryu et al. 2024,ambient,,40.0,0.83,289.0,0.0,0.0,289.0,0.5,70.0,0.375,9.0,450.0,24.553663000252868,15.0,17.41,,,,False
175,lit503,HSC-30-5,HSC,KCI (2004),ambient,,5.0,0.3,550.0,0.0,0.0,550.0,45.0,95.0,3.0,72.0,1080.0,30.852631274981118,15.0,42.0,,,,False
176,lit503,HSC-30-10,HSC,KCI (2004),ambient,,10.0,0.3,550.0,0.0,0.0,550.0,45.0,95.0,3.0,72.0,1440.0,41.33376766210673,30.0,53.0,,,,False
177,lit503,HSC-30-20,HSC,KCI (2004),ambient,,20.0,0.3,550.0,0.0,0.0,550.0,45.0,95.0,3.0,72.0,2160.0,72.0,60.0,68.0,,,,False
178,lit503,HSC-30-30,HSC,KCI (2004),ambient,,30.0,0.3,550.0,0.0,0.0,550.0,45.0,95.0,3.0,72.0,2880.0,120.90895422190184,90.0,82.0,,,,False
179,lit503,HSC-35-5,HSC,KCI (2004),ambient,,5.0,0.35,490.0,0.0,0.0,490.0,45.0,95.0,3.0,72.0,1080.0,30.852631274981118,15.0,38.0,,,,False
180,lit503,HSC-35-10,HSC,KCI (2004),ambient,,10.0,0.35,490.0,0.0,0.0,490.0,45.0,95.0,3.0,72.0,1440.0,41.33376766210673,30.0,49.0,,,,False
181,lit503,HSC-35-20,HSC,KCI (2004),ambient,,20.0,0.35,490.0,0.0,0.0,490.0,45.0,95.0,3.0,72.0,2160.0,72.0,60.0,63.0,,,,False
182,lit503,HSC-35-30,HSC,KCI (2004),ambient,,30.0,0.35,490.0,0.0,0.0,490.0,45.0,95.0,3.0,72.0,2880.0,120.90895422190184,90.0,78.0,,,,False
183,lit503,GG – General Gang Form,GG – General Gang Form,Nam et al. (2016),ambient,,5.0,0.489,275.0,34.0,34.0,343.0,48.0,90.0,3.0,72.0,1080.0,30.852631274981118,15.0,3.0,,,,False
184,lit503,GG – General Gang Form,GG – General Gang Form,Nam et al. (2016),ambient,,5.0,0.489,275.0,34.0,34.0,343.0,48.0,90.0,7.0,168.0,2520.0,71.98947297495594,35.0,12.0,,,,False
185,lit503,GG – General Gang Form,GG – General Gang Form,Nam et al. (2016),ambient,,5.0,0.489,275.0,34.0,34.0,343.0,48.0,90.0,28.0,672.0,10080.0,287.9578918998238,140.0,24.0,,,,False
186,lit503,IG-I – Insulated Form I,IG-I – Insulated Form I,Nam et al. (2016),ambient,,5.0,0.489,275.0,34.0,34.0,343.0,48.0,98.0,3.0,72.0,1080.0,30.852631274981118,15.0,6.0,,,,False
187,lit503,IG-I – Insulated Form I,IG-I – Insulated Form I,Nam et al. (2016),ambient,,5.0,0.489,275.0,34.0,34.0,343.0,48.0,98.0,7.0,168.0,2520.0,71.98947297495594,35.0,18.0,,,,False
188,lit503,IG-I – Insulated Form I,IG-I – Insulated Form I,Nam et al. (2016),ambient,,5.0,0.489,275.0,34.0,34.0,343.0,48.0,98.0,28.0,672.0,10080.0,287.9578918998238,140.0,27.0,,,,False
189,lit503,IG-II – Insulated Form II,IG-II – Insulated Form II,Nam et al. (2016),ambient,,5.0,0.489,275.0,34.0,34.0,343.0,48.0,98.0,3.0,72.0,1080.0,30.852631274981118,15.0,6.0,,,,False
190,lit503,IG-II – Insulated Form II,IG-II – Insulated Form II,Nam et al. (2016),ambient,,5.0,0.489,275.0,34.0,34.0,343.0,48.0,98.0,7.0,168.0,2520.0,71.98947297495594,35.0,17.0,,,,False
191,lit503,IG-II – Insulated Form II,IG-II – Insulated Form II,Nam et al. (2016),ambient,,5.0,0.489,275.0,34.0,34.0,343.0,48.0,98.0,28.0,672.0,10080.0,287.9578918998238,140.0,26.0,,,,False
192,lit503,CIMS Field Concrete,CIMS Field Concrete,Kim et al. (2019),ambient,,5.0,0.476,320.0,30.0,25.0,375.0,45.0,95.0,1.0,24.0,360.0,10.284210424993706,5.0,3.5,,,,False
193,lit503,CIMS Field Concrete,CIMS Field Concrete,Kim et al. (2019),ambient,,5.0,0.476,320.0,30.0,25.0,375.0,45.0,95.0,2.0,48.0,720.0,20.56842084998741,10.0,6.5,,,,False
194,lit503,CIMS Field Concrete,CIMS Field Concrete,Kim et al. (2019),ambient,,5.0,0.476,320.0,30.0,25.0,375.0,45.0,95.0,3.0,72.0,1080.0,30.852631274981118,15.0,9.0,,,,False
195,lit503,CIMS Field Concrete,CIMS Field Concrete,Kim et al. (2019),core,,5.0,0.476,320.0,30.0,25.0,375.0,45.0,95.0,7.0,168.0,2520.0,71.98947297495594,35.0,20.0,,,,False
196,lit503,CIMS Wall Concrete,CIMS Wall Concrete,Seo et al. (2020),ambient,,5.0,0.476,320.0,30.0,25.0,375.0,45.0,95.0,1.0,24.0,360.0,10.284210424993706,5.0,3.5,,,,False
197,lit503,CIMS Wall Concrete,CIMS Wall Concrete,Seo et al. (2020),ambient,,5.0,0.476,320.0,30.0,25.0,375.0,45.0,95.0,2.0,48.0,720.0,20.56842084998741,10.0,6.5,,,,False
198,lit503,CIMS Wall Concrete,CIMS Wall Concrete,Seo et al. (2020),ambient,,5.0,0.476,320.0,30.0,25.0,375.0,45.0,95.0,3.0,72.0,1080.0,30.852631274981118,15.0,9.0,,,,False
199,lit503,CIMS Wall Concrete,CIMS Wall Concrete,Seo et al. (2020),core,,5.0,0.476,320.0,30.0,25.0,375.0,45.0,95.0,7.0,168.0,2520.0,71.98947297495594,35.0,20.0,,,,False
200,lit503,OPC-5,OPC,"Park et al., 2011",ambient,,5.0,0.5,360.0,0.0,0.0,360.0,45.0,95.0,3.0,72.0,1080.0,30.852631274981118,15.0,32.0,,,,False
201,lit503,FA10-5,FA10,"Park et al., 2011",ambient,,5.0,0.5,324.0,36.0,0.0,360.0,45.0,95.0,3.0,72.0,1080.0,30.852631274981118,15.0,28.0,,,,False
202,lit503,FA20-5,FA20,"Park et al., 2011",ambient,,5.0,0.5,288.0,72.0,0.0,360.0,45.0,95.0,3.0,72.0,1080.0,30.852631274981118,15.0,25.0,,,,False
203,lit503,FA30-5,FA30,"Park et al., 2011",ambient,,5.0,0.5,252.0,108.0,0.0,360.0,45.0,95.0,3.0,72.0,1080.0,30.852631274981118,15.0,22.0,,,,False
204,lit503,FA40-5,FA40,"Park et al., 2011",ambient,,5.0,0.5,216.0,144.0,0.0,360.0,45.0,95.0,3.0,72.0,1080.0,30.852631274981118,15.0,20.0,,,,False
205,lit503,OPC-20,OPC,"Park et al., 2011",ambient,,20.0,0.5,360.0,0.0,0.0,360.0,45.0,95.0,3.0,72.0,2160.0,72.0,60.0,45.0,,,,False
206,lit503,FA10-20,FA10,"Park et al., 2011",ambient,,20.0,0.5,324.0,36.0,0.0,360.0,45.0,95.0,3.0,72.0,2160.0,72.0,60.0,41.0,,,,False
207,lit503,FA20-20,FA20,"Park et al., 2011",ambient,,20.0,0.5,288.0,72.0,0.0,360.0,45.0,95.0,3.0,72.0,2160.0,72.0,60.0,38.0,,,,False
208,lit503,FA30-20,FA30,"Park et al., 2011",ambient,,20.0,0.5,252.0,108.0,0.0,360.0,45.0,95.0,3.0,72.0,2160.0,72.0,60.0,34.0,,,,False
209,lit503,FA40-20,FA40,"Park et al., 2011",ambient,,20.0,0.5,216.0,144.0,0.0,360.0,45.0,95.0,3.0,72.0,2160.0,72.0,60.0,31.0,,,,False
210,lit503,OPC-35,OPC,"Park et al., 2011",ambient,,35.0,0.5,360.0,0.0,0.0,360.0,45.0,95.0,3.0,72.0,3240.0,154.71846713711412,105.0,55.0,,,,False
211,lit503,FA10-35,FA10,"Park et al., 2011",ambient,,35.0,0.5,324.0,36.0,0.0,360.0,45.0,95.0,3.0,72.0,3240.0,154.71846713711412,105.0,52.0,,,,False
212,lit503,FA20-35,FA20,"Park et al., 2011",ambient,,35.0,0.5,288.0,72.0,0.0,360.0,45.0,95.0,3.0,72.0,3240.0,154.71846713711412,105.0,49.0,,,,False
213,lit503,FA30-35,FA30,"Park et al., 2011",ambient,,35.0,0.5,252.0,108.0,0.0,360.0,45.0,95.0,3.0,72.0,3240.0,154.71846713711412,105.0,46.0,,,,False
214,lit503,FA40-35,FA40,"Park et al., 2011",ambient,,35.0,0.5,216.0,144.0,0.0,360.0,45.0,95.0,3.0,72.0,3240.0,154.71846713711412,105.0,43.0,,,,False
215,lit503,36MPa–5°C (Lot A),36MPa,"Lee et al, 2011",ambient,,5.0,0.5,360.0,0.0,0.0,360.0,45.0,95.0,1.0,24.0,360.0,10.284210424993706,5.0,10.0,,,,False
216,lit503,36MPa–15°C (Lot A),36MPa,"Lee et al, 2011",ambient,,15.0,0.5,360.0,0.0,0.0,360.0,45.0,95.0,1.0,24.0,600.0,18.272108017724406,15.0,15.0,,,,False
217,lit503,36MPa–20°C (Lot A),36MPa,"Lee et al, 2011",ambient,,20.0,0.5,360.0,0.0,0.0,360.0,45.0,95.0,1.0,24.0,720.0,24.0,20.0,22.0,,,,False
218,lit503,36MPa–30°C (Lot A),36MPa,"Lee et al, 2011",ambient,,30.0,0.5,360.0,0.0,0.0,360.0,45.0,95.0,1.0,24.0,960.0,40.302984740633946,30.0,28.0,,,,False
219,lit503,36MPa–20°C (Lot B),36MPa,"Lee et al, 2011",ambient,,20.0,0.5,360.0,0.0,0.0,360.0,45.0,95.0,1.0,24.0,720.0,24.0,20.0,21.0,,,,False
220,lit503,36MPa–30°C (Lot B),36MPa,"Lee et al, 2011",ambient,,30.0,0.5,360.0,0.0,0.0,360.0,45.0,95.0,1.0,24.0,960.0,40.302984740633946,30.0,27.0,,,,False
221,lit503,50MPa–5°C (Lot A),50MPa,"Lee et al, 2011",ambient,,5.0,0.38,460.0,0.0,0.0,460.0,45.0,95.0,1.0,24.0,360.0,10.284210424993706,5.0,14.0,,,,False
222,lit503,50MPa–15°C (Lot A),50MPa,"Lee et al, 2011",ambient,,15.0,0.38,460.0,0.0,0.0,460.0,45.0,95.0,1.0,24.0,600.0,18.272108017724406,15.0,22.0,,,,False
223,lit503,50MPa–20°C (Lot A),50MPa,"Lee et al, 2011",ambient,,20.0,0.38,460.0,0.0,0.0,460.0,45.0,95.0,1.0,24.0,720.0,24.0,20.0,28.0,,,,False
224,lit503,50MPa–30°C (Lot A),50MPa,"Lee et al, 2011",ambient,,30.0,0.38,460.0,0.0,0.0,460.0,45.0,95.0,1.0,24.0,960.0,40.302984740633946,30.0,34.0,,,,False
225,lit503,50MPa–20°C (Lot B),50MPa,"Lee et al, 2011",ambient,,20.0,0.38,460.0,0.0,0.0,460.0,45.0,95.0,1.0,24.0,720.0,24.0,20.0,26.0,,,,False
226,lit503,50MPa–30°C (Lot B),50MPa,"Lee et al, 2011",ambient,,30.0,0.38,460.0,0.0,0.0,460.0,45.0,95.0,1.0,24.0,960.0,40.302984740633946,30.0,32.0,,,,False
227,lit503,OPC100-32-20,OPC100,"Kwon et al.,2008",ambient,,20.0,0.32,515.0,0.0,0.0,515.0,44.0,95.0,12.0,288.0,8640.0,288.0,240.0,10.0,,,,False
228,lit503,OPC100-32-20,OPC100,"Kwon et al.,2008",ambient,,20.0,0.32,515.0,0.0,0.0,515.0,44.0,95.0,16.0,384.0,11520.0,384.0,320.0,14.0,,,,False
229,lit503,OPC100-32-20,OPC100,"Kwon et al.,2008",ambient,,20.0,0.32,515.0,0.0,0.0,515.0,44.0,95.0,20.0,480.0,14400.0,480.0,400.0,18.0,,,,False
230,lit503,OPC100-32-25,OPC100,"Kwon et al.,2008",ambient,,25.0,0.32,515.0,0.0,0.0,515.0,44.0,95.0,12.0,288.0,10080.0,374.8376120243215,300.0,12.0,,,,False
231,lit503,OPC100-32-25,OPC100,"Kwon et al.,2008",ambient,,25.0,0.32,515.0,0.0,0.0,515.0,44.0,95.0,16.0,384.0,13440.0,499.7834826990953,400.0,16.0,,,,False
232,lit503,OPC100-32-25,OPC100,"Kwon et al.,2008",ambient,,25.0,0.32,515.0,0.0,0.0,515.0,44.0,95.0,20.0,480.0,16800.0,624.7293533738692,500.0,20.0,,,,False
